21.26	0.23417305	0.71559033	0.73610457
21.28	0.49991294	0.08043372	0.61288758
21.3	0.54938789	0.04919998	0.54975057
21.32	0.35442711	0.46660331	0.57064925
21.34	0.19976684	0.87994468	0.73065971
21.36	0.18967616	0.94331207	0.719125
21.38	0.17354545	1.38599255	0.36532319
21.4	0.51886719	0.0685346	0.58757273
21.42	0.34098656	0.59747548	0.47843674
21.44	0.64277545	0.11081154	0.33114831
21.46	0.55410304	0.21474036	0.37566426
21.48	0.73002262	0.04088809	0.27379168
21.5	0.79423206	-0.0024524	0.23283195
21.52	0.78604483	-0.0016795	0.24242094
21.54	0.77447621	-0.0014734	0.25704173
21.56	0.64810771	0.13747007	0.2962283
21.58	0.5631615	0.17121342	0.40297542
21.6	0.72196117	-0.0018871	0.32767106
21.62	0.68852542	-0.0002473	0.37345037
21.64	0.56750988	0.04116645	0.52533067
21.66	0.19027465	1.15821493	0.50107181
21.68	0.13802204	1.34379919	0.63654272
21.7	0.38191946	0.10067753	0.861868
21.72	0.41695003	0.05641428	0.81837461
21.74	0.37148955	0.02456467	0.96566987
21.76	0.24407517	0.08117014	1.32910889
21.78	0.09940422	0.48306329	1.82549745
21.8	0.01200115	1.62938037	2.79337272
21.82	0.00020284	3.15184467	5.35124421
21.84	3.78E-11	12	12
21.86	3.78E-11	12	12
21.88	3.78E-11	12	12
21.9	0.00399154	3.15723528	2.36634328
21.92	0.07339421	0.70688864	1.90502154
21.94	0.19481959	0.10082649	1.53485484
21.96	0.27732619	0.17633334	1.10622752
21.98	0.33188645	0.19660479	0.90635759
22	0.47610556	0.00358594	0.73852975
22.02	0.44338508	0.02964748	0.78366916
22.04	0.31432755	0.08441842	1.07290126
22.06	0.0926121	1.19081795	1.18851752
22.08	0.00154996	4.51065116	1.9588748
22.1	0.07880014	1.40370921	1.13713129
22.12	0.26440761	0.19940725	1.13085614
22.14	0.20359371	1.05720374	0.53442515
22.16	0.57521697	0.05984469	0.49316328
22.18	0.67855599	-0.0006805	0.3884688
22.2	0.50688994	0.2501524	0.42930898
22.22	0.61833279	0.09285947	0.387869
22.24	0.59866379	0.0435649	0.46949023
22.26	0.73270594	0.01000544	0.30100539
22.28	0.74822496	-0.0019251	0.29197674
22.3	0.73574912	-0.0018357	0.30870182
22.32	0.6813274	0.0030864	0.38062592
22.34	0.4097503	0.40929096	0.48291636
22.36	0.09038834	1.02423431	1.37940569
22.38	0.02261228	2.08728545	1.70197666
22.4	0.04696399	1.70715741	1.3512168
22.42	0.33921981	0.46973185	0.61137512
22.44	0.58695333	0.00354058	0.5292694
22.46	0.60423451	-0.0012135	0.5050064
22.48	0.53589292	0.00868286	0.61513806
22.5	0.37860928	0.10290044	0.86835009
22.52	0.10206602	1.22809815	1.05403732
22.54	0.00381846	3.64229752	1.92561093
22.56	0.06188054	0.53378015	2.24876935
22.58	0.05691511	0.48613648	2.38005801
22.6	0.00497502	2.63823594	2.66508953
22.62	3.78E-11	12	12
22.64	9.4163E-05	4.43778736	4.83269552
22.66	0.02657821	1.81531413	1.81234959
22.68	0.18082874	0.32372214	1.38648275
22.7	0.37393316	0.05095252	0.9327257
22.72	0.51018841	0.01006787	0.66290731
22.74	0.59512355	0.00073465	0.51825161
22.76	0.58316497	0.05123435	0.48805081
22.78	0.64068567	0.03597275	0.40924358
22.8	0.68461914	-0.0004309	0.37932354
22.82	0.62675344	0.00619615	0.46100591
22.84	0.61244667	0.01137097	0.47892244
22.86	0.60553804	0.00516423	0.49647366
22.88	0.41013308	0.15573983	0.73553375
22.9	0.08074004	1.76222913	0.75429159
22.92	0.02427094	3.03917849	0.67929694
22.94	0.28045274	0.39233207	0.87901798
22.96	0.48468463	0.00719232	0.71706454
22.98	0.29483874	0.51405249	0.70727422
23	0.06137825	2.26092628	0.52977341
23.02	0.42082529	0.27843789	0.58709963
23.04	0.62742721	0.00701445	0.45911316
