#MaunaKea 3.3mm N  14000ft Std		
#T=exp(-b*sqrt(AM)-c*AM) @1AM
#Wavelength	b(sqrt crv gr)	c (lin crv gr)
10.434	-0.0003847	0.0047289
10.436	-0.0003804	0.00496453
10.438	-0.0003857	0.00650243
10.44	0.0008468	0.03552178
10.442	-0.0002898	0.01327133
10.444	-0.0003932	0.00557301
10.446	-0.0003853	0.00486444
10.448	-0.0003725	0.00482832
10.45	-0.0003731	0.00495388
10.452	-0.0003543	0.00491724
10.454	-0.0003538	0.00557677
10.456	-0.0003402	0.00877332
10.458	0.00175025	0.0528621
10.46	-0.0002959	0.01222922
10.462	-0.000339	0.00865373
10.464	0.00019079	0.02534552
10.466	-0.0003201	0.01007699
10.468	0.0133455	0.09294091
10.47	-6.52E-05	0.01860836
10.472	-0.0003044	0.007646
10.474	-0.0002956	0.0107517
10.476	0.00299474	0.06440341
10.478	-0.0002435	0.01332884
10.48	-0.000302	0.00913632
10.482	-0.0003195	0.00790126
10.484	-0.0003094	0.00564338
10.486	-0.0003048	0.00646962
10.488	0.0008823	0.02428214
10.49	0.00433362	0.04358831
10.492	-0.0003233	0.01051438
10.494	0.00448143	0.06770928
10.496	-8.26E-05	0.01993691
10.498	-0.0003388	0.00699155
10.5	-0.0003367	0.00539925
10.502	-0.0003229	0.00505485
10.504	-0.0003111	0.00510928
10.506	-0.0003049	0.00510453
10.508	-0.0003219	0.00581816
10.51	-0.0003218	0.00776121
10.512	0.00177535	0.03666513
10.514	0.00587294	0.05405332
10.516	-0.0003251	0.00811679
10.518	-0.0003203	0.00568807
10.52	-0.0003199	0.00543797
10.522	-0.0003243	0.00536197
10.524	-0.0003305	0.00535707
10.526	-0.0003445	0.00541114
10.528	-0.0003508	0.00637004
10.53	-0.0003131	0.01195943
10.532	0.00526851	0.08089908
10.534	-0.0002808	0.01416373
10.536	-0.0003629	0.00750554
10.538	-0.0003695	0.00641184
10.54	-0.0003648	0.00703387
10.542	-0.0003639	0.01025241
10.544	0.00148483	0.0409722
10.546	0.19923259	0.14755306
10.548	-0.0002292	0.02132161
10.55	0.00012622	0.02728799
10.552	0.00676801	0.07131331
10.554	-0.0002937	0.00968481
10.556	-0.0003156	0.00646876
10.558	-0.0003143	0.00627514
10.56	-0.0003038	0.00617338
10.562	-0.0002394	0.01299238
10.564	-0.0001651	0.01781122
10.566	-0.0003628	0.00667766
10.568	-0.0003401	0.00781403
10.57	0.00266355	0.04007701
10.572	0.00518448	0.04903981
10.574	-0.0003476	0.00778255
10.576	-0.0003316	0.00635847
10.578	-0.0003449	0.00555688
10.58	-0.0003279	0.00532277
10.582	-0.0002758	0.00985605
10.584	-0.0001138	0.01711902
10.586	-0.0003144	0.00698416
10.588	-0.0003104	0.00939682
10.59	0.00264807	0.03966178
10.592	0.00450946	0.04538837
10.594	-0.0003615	0.00854564
10.596	-0.0003776	0.0057782
10.598	-0.0004443	0.00527905
10.6	-0.0004145	0.00592843
10.602	-0.0003938	0.00510412
10.604	-0.0003907	0.00523327
10.606	-0.0003443	0.00619768
10.608	-0.0003083	0.00642837
10.61	-7.68E-06	0.01928614
10.612	0.00453964	0.05858442
10.614	-0.0003367	0.00892951
10.616	-0.0003274	0.00570037
10.618	-0.0003197	0.0051822
10.62	-0.0003413	0.0060561
10.622	-0.000318	0.0057608
10.624	-0.0003183	0.00591956
10.626	-8.15E-05	0.02035545
10.628	-0.0003242	0.01012824
10.63	-0.0003322	0.0102441
10.632	0.00274699	0.05930354
10.634	-0.0003711	0.01088503
10.636	-0.0004011	0.00721638
10.638	-0.000353	0.00538304
10.64	-0.0002986	0.00578282
10.642	-0.0003518	0.00504931
10.644	-0.0003628	0.0061183
10.646	-0.0003496	0.00512998
10.648	-0.0003432	0.00526606
10.65	-0.0003541	0.00694774
10.652	0.00029799	0.02348853
10.654	0.00233143	0.03896775
10.656	-0.0003531	0.00671561
10.658	-0.0003933	0.0056364
10.66	-0.0004032	0.00635758
10.662	-0.0003994	0.00504424
10.664	-0.0003643	0.00497371
10.666	-0.0003322	0.00616334
10.668	-0.0003154	0.00682393
10.67	-0.0003459	0.00595138
10.672	-0.0003236	0.00677226
10.674	0.00160892	0.04030075
10.676	-0.0001962	0.01483213
10.678	-0.0003025	0.0061412
10.68	-0.0003139	0.00564078
10.682	-0.0003048	0.00578671
10.684	-0.0003687	0.00530286
10.686	-0.0003309	0.00487985
10.688	-0.0003745	0.00496296
10.69	-0.0004217	0.00550078
10.692	-0.0003924	0.00626256
10.694	-0.0003256	0.00769396
10.696	0.00087106	0.03627182
10.698	-0.0003331	0.01053494
10.7	-0.0003302	0.00629864
10.702	-0.0003052	0.00506863
10.704	-0.0003088	0.00492692
10.706	-0.0003338	0.00508517
10.708	-0.0003553	0.00633131
10.71	-0.0004008	0.00511052
10.712	-0.0003123	0.00496422
10.714	-0.0003329	0.00526532
10.716	-0.0003266	0.00698937
10.718	0.00039749	0.02858319
10.72	-0.0002994	0.01054586
10.722	-0.0003324	0.00614103
10.724	-0.0003025	0.00599813
10.726	-0.0002977	0.00573878
10.728	-0.0004315	0.00511218
10.73	-0.000331	0.00522985
10.732	-0.0003186	0.00550932
10.734	-0.0003771	0.00525785
10.736	-0.0002928	0.00515929
10.738	-0.0003167	0.00628507
10.74	-0.0001383	0.01352459
10.742	0.00013525	0.01969453
10.744	-0.0003494	0.00658939
10.746	-0.0004562	0.00527514
10.748	-0.0004406	0.00517489
10.75	-0.0003461	0.00547585
10.752	-0.000277	0.00600394
10.754	-0.0003411	0.00524536
10.756	-0.000355	0.00498507
10.758	-0.0003833	0.00533261
10.76	-0.0003532	0.00540568
10.762	-0.0004906	0.00670372
10.764	-0.0001021	0.02640677
10.766	-0.000427	0.00812894
10.768	-0.0005095	0.01109303
10.77	-0.0005989	0.00585636
10.772	-0.0005949	0.00532207
10.774	-0.0005012	0.00515851
10.776	-0.0004038	0.00506724
10.778	-0.000297	0.00502779
10.78	-0.0003463	0.00510029
10.782	-0.000369	0.00527986
10.784	-0.0003702	0.00649829
10.786	-0.0003737	0.00847462
10.788	-0.0003245	0.01575239
10.79	-0.0003426	0.00576375
10.792	-0.000333	0.00532023
10.794	-0.0003031	0.00525835
10.796	-0.0004185	0.00543175
10.798	-0.0003283	0.00558383
10.8	-0.0003969	0.00694563
10.802	-0.0004762	0.00650065
10.804	-0.000416	0.00957535
10.806	-0.0003712	0.01361112
10.808	-0.0003928	0.01506367
10.81	0.06451497	0.11158753
10.812	0.04262725	0.10033316
10.814	-0.0005087	0.01450798
10.816	-0.000446	0.00934792
10.818	-0.0003515	0.006843
10.82	-0.0003933	0.00619364
10.822	-0.0003573	0.00618494
10.824	-0.0002784	0.0057044
10.826	-0.0003861	0.00560763
10.828	-0.0003633	0.00559442
10.83	-0.0003395	0.00576618
10.832	-0.0003666	0.00727831
10.834	-0.0002968	0.00865737
10.836	-0.0003717	0.01110355
10.838	-0.0003544	0.00686719
10.84	-0.0002901	0.00836334
10.842	-0.0003151	0.0173673
10.844	0.08203899	0.17314798
10.846	0.00070497	0.03601271
10.848	-0.0004612	0.01014191
10.85	-0.0004718	0.00902899
10.852	-0.0004894	0.01322019
10.854	-0.0003482	0.01662908
10.856	-0.0003697	0.00624119
10.858	-0.0004487	0.00631912
10.86	-0.0004265	0.01025636
10.862	-0.0004589	0.00644306
10.864	-0.0004892	0.00560909
10.866	-0.0004246	0.00598747
10.868	-0.0003867	0.00591039
10.87	-0.0003699	0.00626469
10.872	-0.0004179	0.00556961
10.874	-0.0004741	0.00541514
10.876	-0.0004093	0.00533359
10.878	-0.0006604	0.00560913
10.88	-0.0006532	0.00639982
10.882	-0.0005645	0.00622871
10.884	-0.0006227	0.00922768
10.886	-0.0004813	0.00993225
10.888	0.00092884	0.03694083
10.89	-0.0004541	0.00787128
10.892	-0.0004291	0.00585108
10.894	-0.0005694	0.00564416
10.896	-0.0004515	0.00543677
10.898	-0.000463	0.00546512
10.9	-0.0003611	0.00608648
10.902	-0.0003377	0.00648858
10.904	-0.0004359	0.00551398
10.906	-0.000476	0.0055001
10.908	-0.0003157	0.00557626
10.91	-0.0003361	0.00845798
10.912	-0.0003247	0.00573949
10.914	-0.0004348	0.00549338
10.916	-0.0003455	0.00539237
10.918	-0.0003984	0.00546829
10.92	-0.0003369	0.00600777
10.922	-0.0003477	0.00651822
10.924	-0.0003278	0.00545862
10.926	-0.0003557	0.00542543
10.928	-0.0003842	0.00552366
10.93	-0.0003752	0.00648793
10.932	-0.0005292	0.00681571
10.934	-0.0005568	0.00589156
10.936	-0.0003377	0.00689529
10.938	-0.0004703	0.00624185
10.94	-0.0002625	0.01218728
10.942	0.00038157	0.02351249
10.944	-0.0003096	0.00626211
10.946	-0.0003796	0.00572744
10.948	-0.0005421	0.00594806
10.95	-0.0005161	0.00593436
10.952	-0.0003426	0.00660435
10.954	-0.0004764	0.00570771
10.956	-0.0004802	0.00565432
10.958	-0.0005222	0.00583036
10.96	-0.0007155	0.00649507
10.962	-0.0006141	0.00683911
10.964	-0.0006442	0.00706615
10.966	-0.0005594	0.00609555
10.968	-0.0005824	0.00590202
10.97	-0.0005764	0.00654547
10.972	-0.0004313	0.00683866
10.974	-0.0003696	0.00616902
10.976	-0.0003606	0.00580378
10.978	-0.0003961	0.00587644
10.98	-0.0003878	0.00846276
10.982	-0.0005051	0.00636324
10.984	-0.0004304	0.00738928
10.986	-0.0003908	0.01474839
10.988	-0.0004452	0.00807518
10.99	-0.0005849	0.00736847
10.992	-0.000577	0.00751946
10.994	-0.0004292	0.00877274
10.996	-0.0003101	0.00944543
10.998	-0.0003151	0.01485883
11	0.00381992	0.06264677
11.002	0.288396	0.20656284
11.004	-6.87E-05	0.03087061
11.006	-0.000324	0.01277512
11.008	-0.0003738	0.00950589
11.01	-0.0004431	0.00753882
11.012	-0.0003372	0.00845108
11.014	-0.0004326	0.00760507
11.016	-0.0005174	0.00806061
11.018	-0.0004576	0.00639776
11.02	-0.0003318	0.00609815
11.022	-0.0003854	0.00611447
11.024	-0.0003919	0.00674211
11.026	-0.0004567	0.00647069
11.028	-0.0003461	0.0115628
11.03	-0.0006093	0.00750288
11.032	-0.0006378	0.00671828
11.034	0.00656556	0.04087976
11.036	-0.000702	0.00896265
11.038	-0.0007771	0.00724462
11.04	-0.0009401	0.00658143
11.042	-0.0006482	0.00655026
11.044	-0.0005782	0.01249033
11.046	-0.0005482	0.00740952
11.048	-0.0006282	0.00629319
11.05	-0.0006339	0.00619106
11.052	-0.0003533	0.00656973
11.054	-0.0003741	0.00609957
11.056	-0.0003735	0.00593616
11.058	-0.0004522	0.00603256
11.06	-0.0003562	0.00650969
11.062	-0.0004415	0.00624189
11.064	-0.0004052	0.00655735
11.066	-0.0003706	0.00658087
11.068	-0.0004084	0.00603805
11.07	-0.0003705	0.00599483
11.072	-0.000386	0.00611074
11.074	-0.0003966	0.00609451
11.076	-0.0005044	0.0068276
11.078	-0.0004009	0.00696815
11.08	-0.0005442	0.00645166
11.082	-0.0004668	0.00760697
11.084	-0.0004716	0.0069353
11.086	-0.0004144	0.00713959
11.088	-0.0004066	0.00615267
11.09	-0.0003406	0.00604307
11.092	-0.0003428	0.00605306
11.094	-0.0003421	0.00606064
11.096	-0.0003377	0.00606535
11.098	-0.0003932	0.00622219
11.1	-0.0004123	0.00666489
11.102	-0.0004271	0.00618428
11.104	-0.0004368	0.00623176
11.106	-0.0004063	0.00741786
11.108	-0.0004159	0.00664888
11.11	-0.0004236	0.00620861
11.112	-0.0003472	0.00614045
11.114	-0.0003499	0.00615113
11.116	-0.0003508	0.00616055
11.118	-0.0003515	0.00617018
11.12	-0.0004488	0.00630375
11.122	-0.0003951	0.00629395
11.124	-0.0004161	0.00663477
11.126	-0.0004844	0.00645076
11.128	-0.0004275	0.0073038
11.13	-0.0004764	0.00673696
11.132	-0.0005898	0.00665121
11.134	-0.0005149	0.00776434
11.136	-0.0003828	0.00681406
11.138	-0.0004665	0.0077744
11.14	-8.17E-05	0.01958847
11.142	-0.0003864	0.00688626
11.144	-0.0004584	0.00667612
11.146	-0.0006198	0.00658015
11.148	-0.0004525	0.00692422
11.15	-0.0005283	0.00734559
11.152	-0.0004996	0.00665412
11.154	-0.0003703	0.01093746
11.156	-0.000408	0.00702579
11.158	-0.0007084	0.00674233
11.16	-0.000367	0.00677561
11.162	-0.0003611	0.00860172
11.164	-0.0004431	0.00663203
11.166	-0.0004654	0.00648742
11.168	-0.000427	0.00645855
11.17	-0.0003969	0.00667212
11.172	-0.0004384	0.00734456
11.174	-0.0004722	0.00665547
11.176	-0.0003738	0.00644127
11.178	-0.0004166	0.00656522
11.18	-0.0004153	0.0066413
11.182	-0.0004285	0.00652084
11.184	-0.000389	0.00649083
11.186	-0.0003865	0.00649824
11.188	-0.0003905	0.0065106
11.19	-0.0004105	0.00653836
11.192	-0.0004426	0.00669978
11.194	-0.0004041	0.0072553
11.196	-0.0004529	0.00663076
11.198	-0.0004224	0.00675415
11.2	-0.0004237	0.00660945
11.202	-0.0004599	0.00665416
11.204	-0.0004055	0.00674752
11.206	-0.0004186	0.00662001
11.208	-0.0004913	0.00669743
11.21	-0.0006981	0.00691709
11.212	-0.0006713	0.00696512
11.214	-0.0007515	0.00722078
11.216	-0.0006826	0.00820159
11.218	-0.0006989	0.01221941
11.22	0.00183351	0.04426971
11.222	-0.0007348	0.00849369
11.224	-0.0008443	0.00764776
11.226	-0.0008717	0.00737092
11.228	-0.000884	0.00751388
11.23	-0.0005633	0.01071496
11.232	-0.0004153	0.00841758
11.234	1.90E-05	0.02520163
11.236	-0.0005278	0.014513
11.238	-0.0006374	0.00834018
11.24	-0.0006151	0.00774793
11.242	-0.0005993	0.00742298
11.244	-0.000568	0.00740604
11.246	-0.0004977	0.00750471
11.248	-0.0004164	0.00781798
11.25	-0.0004528	0.00926215
11.252	0.00159923	0.03450315
11.254	0.00427915	0.04969697
11.256	-0.0004386	0.00997371
11.258	-0.0004201	0.00865141
11.26	-0.0004764	0.00878476
11.262	-0.0004991	0.00981526
11.264	-0.0004533	0.01071685
11.266	-0.0005458	0.01415461
11.268	-0.0004465	0.02698041
11.27	0.09614608	0.14275484
11.272	0.25604051	0.14320755
11.274	-0.0002714	0.03171138
11.276	-0.0005824	0.01529841
11.278	-0.0006392	0.01128101
11.28	-0.0006265	0.00957813
11.282	-0.0006714	0.00881776
11.284	-0.0007462	0.00844816
11.286	-0.0006039	0.00838197
11.288	-0.0006733	0.00799922
11.29	-0.0005224	0.00808358
11.292	-0.0004656	0.00761821
11.294	-0.0004505	0.00756988
11.296	-0.0005244	0.0076731
11.298	-0.0004856	0.00765159
11.3	-0.0004873	0.00773384
11.302	-0.0005168	0.00791706
11.304	-0.000557	0.00856314
11.306	-0.0005318	0.00832154
11.308	-0.0005037	0.00903566
11.31	-0.000468	0.01130353
11.312	-0.0003308	0.02294846
11.314	0.03195708	0.18401761
11.316	-7.56E-05	0.03298069
11.318	-0.000751	0.01222649
11.32	-0.0007793	0.00971609
11.322	-0.0007665	0.00931158
11.324	-0.0004088	0.02366081
11.326	-0.0008934	0.00908729
11.328	-0.000961	0.00826502
11.33	-0.000966	0.00807688
11.332	-0.00084	0.00793712
11.334	-0.0006162	0.00790655
11.336	-0.0004817	0.00761059
11.338	-0.0004715	0.00763711
11.34	-0.0007623	0.0080948
11.342	-0.000757	0.00817736
11.344	-0.0007954	0.00862559
11.346	-0.0008608	0.01007065
11.348	-0.0006436	0.02169514
11.35	0.00466303	0.08954283
11.352	-0.0007238	0.01417175
11.354	-0.0005779	0.00923329
11.356	-0.0004581	0.00825641
11.358	-0.0004921	0.00808618
11.36	-0.0005717	0.00811501
11.362	-0.0005103	0.00786293
11.364	-0.0004851	0.00782025
11.366	-0.000491	0.00798017
11.368	-0.0006113	0.00812667
11.37	-0.0007143	0.00820122
11.372	-0.0007212	0.00839298
11.374	-0.0006132	0.00864535
11.376	-0.0006254	0.0097079
11.378	-0.0006321	0.01154938
11.38	-0.0004307	0.01997474
11.382	0.02399769	0.14764655
11.384	0.0032445	0.05943519
11.386	-0.0005793	0.01475666
11.388	-0.0006007	0.01150817
11.39	-0.0004832	0.00945357
11.392	-0.0005404	0.00851647
11.394	-0.0004683	0.00818311
11.396	-0.0004653	0.00803031
11.398	-0.0004672	0.00794161
11.4	-0.0005111	0.00803574
11.402	-0.0005097	0.00793128
11.404	-0.0004837	0.00784138
11.406	-0.0004878	0.00782708
11.408	-0.0005044	0.00784423
11.41	-0.0005579	0.0079284
11.412	-0.0007538	0.00807261
11.414	-0.0006279	0.00821006
11.416	-0.0006108	0.01382707
11.418	-0.0007251	0.00840237
11.42	-0.0007866	0.00817612
11.422	-0.0006994	0.00806612
11.424	-0.0007388	0.00817228
11.426	-0.0007029	0.0080965
11.428	-0.0006078	0.00793349
11.43	-0.0006493	0.00798434
11.432	-0.0007162	0.00806817
11.434	-0.0007319	0.0081131
11.436	-0.000672	0.00809947
11.438	-0.0006694	0.00819908
11.44	-0.0006232	0.00810547
11.442	-0.0005394	0.00814688
11.444	-0.0004696	0.0079978
11.446	-0.0004703	0.00802393
11.448	-0.0004665	0.00805374
11.45	-0.0004988	0.00812051
11.452	-0.0004712	0.00812233
11.454	-0.0004939	0.00819491
11.456	-0.0004941	0.00824772
11.458	-0.0004731	0.00828865
11.46	-0.0005347	0.00844338
11.462	-0.0005206	0.00867006
11.464	-0.0005342	0.00876638
11.466	-0.0004792	0.00942309
11.468	-0.0005166	0.00937656
11.47	-0.0004747	0.01011497
11.472	-0.000496	0.01189586
11.474	-0.0004522	0.01744647
11.476	0.00278875	0.06255943
11.478	0.24220828	0.24513145
11.48	-6.28E-05	0.0356679
11.482	-0.0005262	0.01520939
11.484	-0.0004917	0.01129841
11.486	-0.0004788	0.00994866
11.488	-0.0005048	0.00935304
11.49	-0.0004751	0.00897966
11.492	-0.0004697	0.00877996
11.494	-0.0005094	0.00868863
11.496	-0.0004868	0.00859104
11.498	-0.0004818	0.00852145
11.5	-0.0004822	0.00848339
11.502	-0.0005187	0.00854294
11.504	-0.0005561	0.00853505
11.506	-0.0004954	0.00844607
11.508	-0.0004822	0.00841968
11.51	-0.0004823	0.00841694
11.512	-0.0004875	0.00842619
11.514	-0.0005731	0.00849995
11.516	-0.0007157	0.00863116
11.518	-0.0007302	0.00863717
11.52	-0.000747	0.00865062
11.522	-0.0008518	0.00876216
11.524	-0.0008767	0.00883123
11.526	-0.000743	0.00868563
11.528	-0.0007244	0.00869149
11.53	-0.0006467	0.00865638
11.532	-0.0005812	0.008624
11.534	-0.0005053	0.00857884
11.536	-0.0004635	0.00857501
11.538	-0.0005696	0.00873978
11.54	-0.0005966	0.00995776
11.542	-0.0005994	0.00914492
11.544	-0.0006292	0.00908084
11.546	-0.0005594	0.00924851
11.548	-0.0004831	0.0096462
11.55	-0.0005309	0.01090694
11.552	-0.0004399	0.01672304
11.554	0.02831662	0.1159333
11.556	0.00391786	0.05383721
11.558	-0.0004402	0.01495385
11.56	1.88E-05	0.02642584
11.562	0.00310721	0.05375779
11.564	-0.0006251	0.01173636
11.566	-0.0006028	0.01079512
11.568	-0.0006137	0.01031158
11.57	-0.0005956	0.00988182
11.572	-0.0005706	0.00957461
11.574	-0.0005702	0.0093655
11.576	-0.0006214	0.00928338
11.578	-0.0005692	0.00910449
11.58	-0.0006799	0.00913613
11.582	-0.0006715	0.00906802
11.584	-0.0006581	0.00903563
11.586	-0.0005926	0.00894606
11.588	-0.0005693	0.00892251
11.59	-0.0005742	0.0089365
11.592	-0.0005896	0.00899698
11.594	-0.0005261	0.00966557
11.596	-0.0004687	0.0091137
11.598	-0.0005222	0.00893248
11.6	-0.0004177	0.0088505
11.602	-0.0004111	0.0088352
11.604	-0.0004214	0.00886986
11.606	-0.0004897	0.00895212
11.608	-0.0004822	0.0089491
11.61	-0.0004881	0.00898969
11.612	-0.0005026	0.00899169
11.614	-0.0005119	0.00915664
11.616	-0.0005854	0.00916968
11.618	-0.0005378	0.00917036
11.62	-0.0005639	0.00913093
11.622	-0.0005809	0.00913649
11.624	-0.0006001	0.00916904
11.626	-0.0006787	0.00930799
11.628	-0.0007454	0.00964442
11.63	-0.000687	0.00954873
11.632	-0.0005457	0.01591749
11.634	-0.0006353	0.00990197
11.636	-0.0006835	0.00945153
11.638	-0.0007518	0.00957218
11.64	-0.0006502	0.00982289
11.642	-0.0006768	0.00948654
11.644	-0.0005808	0.0094681
11.646	-0.0005976	0.01025157
11.648	0.00131256	0.02744112
11.65	-0.0004841	0.00963457
11.652	-0.0004485	0.00942301
11.654	-0.0004861	0.00944593
11.656	-0.0004088	0.00941863
11.658	-0.0004151	0.00941053
11.66	-0.0004082	0.00956385
11.662	-0.0004366	0.00954911
11.664	-0.0004158	0.00952106
11.666	-0.0004137	0.00956202
11.668	-0.0004149	0.00961885
11.67	-0.0003963	0.00959438
11.672	-0.0003953	0.00963655
11.674	-0.0004089	0.00972145
11.676	-0.0004392	0.0099201
11.678	-0.000406	0.00983957
11.68	-0.0004254	0.00997259
11.682	-0.0004139	0.0101797
11.684	-0.000467	0.01040538
11.686	-0.0004361	0.01050509
11.688	-0.0004293	0.01070067
11.69	-0.0004183	0.01106806
11.692	-0.0003983	0.01167304
11.694	-0.0004662	0.01298135
11.696	-0.0006204	0.01586863
11.698	-0.0006912	0.02491353
11.7	0.00660607	0.09403914
11.702	0.07760321	0.29885466
11.704	-0.0003596	0.04461702
11.706	-0.0007488	0.02022346
11.708	-0.0007769	0.01545397
11.71	-0.0007282	0.01384472
11.712	-0.0006185	0.01320545
11.714	-0.0005599	0.01352562
11.716	-0.0006166	0.01616812
11.718	0.0006149	0.05385493
11.72	-0.0004996	0.02088754
11.722	-0.0004508	0.02045039
11.724	0.07908225	0.10539446
11.726	0.01996605	0.08171571
11.728	1.99E-05	0.06839964
11.73	0.19364929	0.27791614
11.732	0.38160696	0.27062713
11.734	0.00066576	0.07369186
11.736	-0.0005556	0.03100034
11.738	-0.0006378	0.02057981
11.74	-0.0005635	0.01651176
11.742	-0.0005768	0.01439741
11.744	-0.0005879	0.01334304
11.746	-0.0005679	0.01270942
11.748	-0.0006498	0.01243575
11.75	-0.0006213	0.0136562
11.752	-0.0006931	0.01266969
11.754	-0.0007583	0.01225966
11.756	-0.0006507	0.01183818
11.758	-0.0006424	0.01202739
11.76	-0.0006403	0.01250017
11.762	-0.000589	0.01325404
11.764	-0.0005382	0.01502871
11.766	-0.0006187	0.02005783
11.768	-0.0002464	0.04301761
11.77	0.31114871	0.22438457
11.772	0.0236084	0.12030357
11.774	-0.0004946	0.02727864
11.776	-0.0005599	0.01706259
11.778	-0.000555	0.01391468
11.78	-0.0005201	0.01252794
11.782	-0.000527	0.01191801
11.784	-0.0005326	0.01158402
11.786	-0.0004519	0.01118112
11.788	-0.0004738	0.01104924
11.79	-0.0004736	0.01104101
11.792	-0.000464	0.01089357
11.794	-0.0004873	0.010909
11.796	-0.000471	0.01099256
11.798	-0.0005036	0.01079399
11.8	-0.0004582	0.01092088
11.802	-0.0004815	0.01076412
11.804	-0.0004585	0.01067677
11.806	-0.0004504	0.0107442
11.808	-0.000462	0.01064882
11.81	-0.0005265	0.01089413
11.812	-0.0004913	0.01220769
11.814	-0.0006029	0.010872
11.816	-0.0006033	0.01097514
11.818	-0.0005694	0.01101326
11.82	-0.0006768	0.01087824
11.822	-0.0007317	0.01137885
11.824	-0.0007357	0.01248016
11.826	-0.0007724	0.01165774
11.828	-0.000715	0.01091603
11.83	-0.0007319	0.01092886
11.832	-0.0008467	0.01116923
11.834	-0.0008471	0.01116892
11.836	-0.0007807	0.01100054
11.838	-0.0008242	0.01130026
11.84	-0.0007995	0.01131725
11.842	-0.0008847	0.01126546
11.844	-0.0008689	0.01128644
11.846	-0.0008424	0.0114152
11.848	-0.0007588	0.01111093
11.85	-0.0006932	0.01109338
11.852	-0.00065	0.01125027
11.854	-0.0006693	0.01116468
11.856	-0.0006719	0.01122209
11.858	-0.0006808	0.01121601
11.86	-0.000648	0.01135723
11.862	-0.0006865	0.01167069
11.864	-0.0006453	0.011604
11.866	-0.0006087	0.01148236
11.868	-0.000601	0.01199411
11.87	-0.000619	0.01199695
11.872	-0.0006179	0.01283218
11.874	-0.0005926	0.01636676
11.876	-0.0004049	0.02833746
11.878	0.00563631	0.12129484
11.88	-0.0005828	0.02360821
11.882	-0.0006669	0.01494114
11.884	-0.0007093	0.01378722
11.886	-0.0006849	0.01268059
11.888	-0.0006781	0.01269818
11.89	-0.0006169	0.01435515
11.892	-0.0005821	0.01267353
11.894	-0.0006458	0.01260246
11.896	-0.0005378	0.01318234
11.898	-0.0005062	0.01528869
11.9	0.00077021	0.04506482
11.902	-0.0005734	0.0226478
11.904	0.01236467	0.09801772
11.906	0.07070976	0.23554217
11.908	0.00623873	0.07878943
11.91	-0.0007476	0.02425533
11.912	-0.000848	0.01567013
11.914	-0.0009279	0.01417044
11.916	-0.000673	0.01314322
11.918	-0.0005956	0.01244559
11.92	-0.0005172	0.01209006
11.922	-0.0005312	0.01201624
11.924	-0.0005632	0.01219446
11.926	-0.0006954	0.01213584
11.928	-0.0006491	0.0125526
11.93	-0.0006793	0.01219296
11.932	-0.0005538	0.01787869
11.934	-0.0006448	0.01307864
11.936	-0.0005903	0.01225179
11.938	-0.0006491	0.01236112
11.94	-0.0005838	0.01198736
11.942	-0.0005851	0.01185564
11.944	-0.0007186	0.01230988
11.946	-0.0007081	0.01197382
11.948	-0.0006597	0.0120387
11.95	-0.000695	0.01266545
11.952	-0.0007793	0.0121405
11.954	-0.0006748	0.01241562
11.956	-0.0006648	0.01206622
11.958	-0.0006318	0.01217894
11.96	-0.0006772	0.01258805
11.962	-0.0006484	0.01281294
11.964	-0.0006614	0.01300192
11.966	-0.0005779	0.01535575
11.968	-0.0003423	0.03617245
11.97	-0.0005699	0.01639924
11.972	-0.0005725	0.01323493
11.974	-0.0005884	0.01263282
11.976	-0.0006277	0.01265854
11.978	-0.0005977	0.01226259
11.98	-0.0005905	0.01230589
11.982	-0.0006241	0.01260318
11.984	-0.000696	0.01275347
11.986	-0.0007306	0.01309139
11.988	-0.0006997	0.01244441
11.99	-0.0007363	0.0124065
11.992	-0.0006966	0.01241009
11.994	-0.0006621	0.01270822
11.996	-0.0006097	0.01258193
11.998	-0.0006284	0.01285161
12	-0.0005843	0.01238423
12.002	-0.0006163	0.01243405
12.004	-0.0006124	0.0126115
12.006	-0.0005986	0.01302897
12.008	-0.0005758	0.01391053
12.01	-0.0005665	0.01255557
12.012	-0.000553	0.01249935
12.014	-0.0005688	0.01255861
12.016	-0.0005616	0.01307599
12.018	-0.0005674	0.01280721
12.02	-0.0005651	0.01307912
12.022	-0.0005523	0.01260343
12.024	-0.0005976	0.01267269
12.026	-0.0006114	0.01313074
12.028	-0.0005951	0.01316036
12.03	-0.0006141	0.01439603
12.032	-0.0006824	0.01313077
12.034	-0.0007208	0.01298711
12.036	-0.0007457	0.01355259
12.038	-0.0007412	0.01391102
12.04	-0.0007373	0.01332347
12.042	-0.0008091	0.01372554
12.044	-0.0007557	0.0131525
12.046	-0.0008158	0.01329351
12.048	-0.0008086	0.0139752
12.05	-0.0007891	0.01357124
12.052	-0.000756	0.01462661
12.054	-0.0007975	0.01512565
12.056	-0.0007211	0.01365356
12.058	-0.0007708	0.01447987
12.06	-0.0007708	0.01392833
12.062	-0.0007702	0.01417523
12.064	-0.0007813	0.01537526
12.066	-0.0008416	0.01511329
12.068	-0.0009091	0.01666717
12.07	-0.0010311	0.01729021
12.072	-0.0008798	0.01907457
12.074	-0.0008515	0.02430113
12.076	-0.0009501	0.02518839
12.078	-0.0010824	0.03103548
12.08	0.01530333	0.11299957
12.082	0.02238227	0.40582408
12.084	0.00174209	0.07720523
