#MaunaKea 2.5mm N  13800ft		
#T=exp(-b*sqrt(AM)-c*AM) @1AM
#Wavelength	b(sqrt crv gr)	c (lin crv gr)
10.798	-0.0009634	0.00762396
10.8	-0.0008753	0.00852512
10.802	-0.0009708	0.00831916
10.804	-0.0011091	0.0113352
10.806	-0.0010301	0.01375923
10.808	-0.0009431	0.01691116
10.81	0.03603018	0.10095334
10.812	0.03377837	0.09309331
10.814	-0.0009287	0.0160101
10.816	-0.0009684	0.01067568
10.818	-0.0010126	0.00878769
10.82	-0.0009754	0.00803744
10.822	-0.0009001	0.00794519
10.824	-0.0009047	0.00770777
10.826	-0.0009029	0.00751069
10.828	-0.0009255	0.00751483
10.83	-0.0011078	0.00785168
10.832	-0.0009153	0.00886951
10.834	-0.0009096	0.01062523
10.836	-0.0009513	0.01115862
10.838	-0.0008948	0.00863909
10.84	-0.0009859	0.01026123
10.842	-0.0005847	0.02100645
10.844	0.05115931	0.1305631
10.846	0.01614422	0.04565236
10.848	-0.0009734	0.01197409
10.85	-0.0010291	0.01055999
10.852	-0.0010006	0.01527357
10.854	-0.0009586	0.01600228
10.856	-0.0010984	0.00836698
10.858	-0.0010407	0.00840053
10.86	-0.0009938	0.01062657
10.862	-0.0010303	0.00821106
10.864	-0.001165	0.00764071
10.866	-0.0009025	0.00779997
10.868	-0.0009663	0.0078664
10.87	-0.0009293	0.00793476
10.872	-0.0009337	0.00756029
10.874	-0.000909	0.00731572
10.876	-0.0009336	0.00732006
10.878	-0.0012404	0.00761778
10.88	-0.0011275	0.00804065
10.882	-0.0012545	0.00824369
10.884	-0.0010882	0.00995676
10.886	-0.0006969	0.01498189
10.888	-0.0001127	0.02996048
10.89	-0.0008184	0.00969301
10.892	-0.0009371	0.00781138
10.894	-0.0009527	0.00748005
10.896	-0.0009709	0.0074182
10.898	-0.0009771	0.00740576
10.9	-0.0008811	0.00783344
10.902	-0.0008588	0.00820725
10.904	-0.0009127	0.00745397
10.906	-0.0008542	0.00731344
10.908	-0.0009309	0.00757551
10.91	-0.0008229	0.00924789
10.912	-0.0009271	0.00779734
10.914	-0.0008666	0.00734374
10.916	-0.0008621	0.00735442
10.918	-0.0008843	0.00739353
10.92	-0.000893	0.00795998
10.922	-0.0008755	0.00811982
10.924	-0.0008805	0.00742268
10.926	-0.0008428	0.00736238
10.928	-0.0009032	0.00745161
10.93	-0.0009024	0.00815511
10.932	-0.0010769	0.00859969
10.934	-0.0010507	0.00782441
10.936	-0.0008537	0.00834352
10.938	-0.0009961	0.0081645
10.94	-0.0006333	0.01603093
10.942	-0.0004939	0.02009572
10.944	-0.0009028	0.00838525
10.946	-0.0008745	0.00764085
10.948	-0.0009523	0.00776026
10.95	-0.0011197	0.00800621
10.952	-0.0008925	0.00815431
10.954	-0.0010052	0.00763673
10.956	-0.0010679	0.00767381
10.958	-0.001126	0.00792139
10.96	-0.0012175	0.00820672
10.962	-0.001195	0.00856762
10.964	-0.0011119	0.00854078
10.966	-0.0009626	0.00786941
10.968	-0.0008828	0.00770128
10.97	-0.000903	0.00809979
10.972	-0.000923	0.00844612
10.974	-0.0008884	0.00809629
10.976	-0.0008501	0.00769489
10.978	-0.0008832	0.00779066
10.98	-0.0009448	0.00970305
10.982	-0.000921	0.00862737
10.984	-0.0009536	0.00998814
10.986	-0.0008756	0.01444077
10.988	-0.0009937	0.00956444
10.99	-0.0010086	0.00902948
10.992	-0.0010672	0.00922836
10.994	-0.000883	0.01006429
10.996	-0.0008775	0.01105487
10.998	-0.0007845	0.01632822
11	0.04839393	0.05711589
11.002	0.1937888	0.16134452
11.004	0.00139656	0.03581528
11.006	-0.000887	0.01421626
11.008	-0.0008761	0.01077189
11.01	-0.0009427	0.0092536
11.012	-0.0008605	0.00983002
11.014	-0.0009434	0.00954509
11.016	-0.0009965	0.00931794
11.018	-0.0009405	0.00827043
11.02	-0.0008508	0.00798544
11.022	-0.0008866	0.00798987
11.024	-0.0009235	0.00847759
11.026	-0.0009517	0.00845841
11.028	-0.0008945	0.01203578
11.03	-0.001096	0.00983651
11.032	-0.0010196	0.00876734
11.034	0.00294026	0.03167963
11.036	0.00133319	0.01724205
11.038	-0.0011634	0.00879157
11.04	-0.0013467	0.00842428
11.042	-0.0011899	0.00855179
11.044	-0.0011748	0.01261555
11.046	-0.0011272	0.00994722
11.048	-0.0011158	0.00819652
11.05	-0.0010757	0.00804266
11.052	-0.0008682	0.00820574
11.054	-0.0008782	0.00801515
11.056	-0.0008311	0.00780758
11.058	-0.0008442	0.00783262
11.06	-0.0008514	0.00817158
11.062	-0.0009136	0.00810767
11.064	-0.0008516	0.00835894
11.066	-0.0008528	0.00837634
11.068	-0.0008785	0.0079133
11.07	-0.0008443	0.00788579
11.072	-0.0008692	0.00794938
11.074	-0.0008816	0.00800051
11.076	-0.0009559	0.00845145
11.078	-0.0008762	0.00859036
11.08	-0.0009282	0.00836456
11.082	-0.0009381	0.00909245
11.084	-0.0010014	0.00883961
11.086	-0.0008972	0.00875731
11.088	-0.0009312	0.00807488
11.09	-0.0008609	0.00796537
11.092	-0.0008619	0.00797429
11.094	-0.0008719	0.00799156
11.096	-0.0008812	0.0080078
11.098	-0.0009113	0.00814275
11.1	-0.000941	0.00835548
11.102	-0.000889	0.00804651
11.104	-0.0009309	0.00812041
11.106	-0.0009222	0.00894372
11.108	-0.0009544	0.00859356
11.11	-0.0008982	0.00808353
11.112	-0.0008721	0.00806443
11.114	-0.0008667	0.00806785
11.116	-0.0008648	0.00807438
11.118	-0.0008661	0.00808525
11.12	-0.000907	0.00816649
11.122	-0.0008911	0.00819773
11.124	-0.0008912	0.00834644
11.126	-0.0009156	0.00833315
11.128	-0.0008867	0.00894197
11.13	-0.0010456	0.00854039
11.132	-0.0010546	0.00853334
11.134	-0.000979	0.00924778
11.136	-0.0008902	0.00877062
11.138	-0.0008992	0.01107871
11.14	-0.0006826	0.01784645
11.142	-0.0008801	0.00895686
11.144	-0.0008955	0.00846464
11.146	-0.0010514	0.00841863
11.148	-0.0009726	0.00878941
11.15	-0.0009791	0.00896986
11.152	-0.0009361	0.00852876
11.154	-0.0008758	0.01146488
11.156	-0.0008896	0.0094276
11.158	-0.0010628	0.00852631
11.16	-0.0008886	0.00882444
11.162	-0.0008606	0.00984381
11.164	-0.0009041	0.00852183
11.166	-0.0009527	0.0083791
11.168	-0.0008831	0.00831135
11.17	-0.0009077	0.00863337
11.172	-0.0009299	0.00895095
11.174	-0.0009353	0.0084716
11.176	-0.000864	0.00832737
11.178	-0.0008875	0.00841233
11.18	-0.0008939	0.00844514
11.182	-0.0008591	0.00834937
11.184	-0.0008584	0.00835757
11.186	-0.0008639	0.0083715
11.188	-0.0008588	0.0083758
11.19	-0.0008637	0.00838979
11.192	-0.0009049	0.00861663
11.194	-0.0008759	0.00891652
11.196	-0.0008993	0.00847175
11.198	-0.0008918	0.00853868
11.2	-0.00087	0.00845765
11.202	-0.0009088	0.00849181
11.204	-0.0008905	0.008554
11.206	-0.0008699	0.00847141
11.208	-0.0009798	0.00858087
11.21	-0.0012271	0.00884518
11.212	-0.0011288	0.00882736
11.214	-0.0012424	0.00910536
11.216	-0.0011134	0.0098618
11.218	-0.0004895	0.01843843
11.22	0.00042075	0.03438838
11.222	-0.0010852	0.0104898
11.224	-0.0011376	0.00928633
11.226	-0.0011618	0.00908757
11.228	-0.0010193	0.00908975
11.23	-0.0010545	0.01125885
11.232	-0.00089	0.01074435
11.234	-0.00077	0.02169486
11.236	-0.0008875	0.01794558
11.238	-0.0010415	0.01003969
11.24	-0.0009277	0.00936465
11.242	-0.0009216	0.0090929
11.244	-0.0010396	0.00921892
11.246	-0.0009724	0.00929725
11.248	-0.0008975	0.00958835
11.25	-0.0009219	0.01106333
11.252	0.00143417	0.03602096
11.254	0.00173833	0.04200429
11.256	-0.0009035	0.01181651
11.258	-0.0008942	0.01029883
11.26	-0.0009369	0.01036674
11.262	-0.0009443	0.01114731
11.264	-0.0009217	0.01204596
11.266	-0.0008752	0.01498288
11.268	-0.0006815	0.02766365
11.27	0.11034008	0.12105073
11.272	0.13907911	0.15728567
11.274	-0.0002983	0.03278375
11.276	-0.0010274	0.01608389
11.278	-0.0011496	0.01257022
11.28	-0.0011779	0.0111124
11.282	-0.001165	0.01043662
11.284	-0.0011034	0.01003415
11.286	-0.0009577	0.00991541
11.288	-0.000957	0.00963226
11.29	-0.0009285	0.00969062
11.292	-0.0009295	0.00939238
11.294	-0.000911	0.00933833
11.296	-0.0009414	0.0093993
11.298	-0.0009485	0.00942454
11.3	-0.0009537	0.0094778
11.302	-0.0009894	0.00976858
11.304	-0.0010509	0.01012848
11.306	-0.0009928	0.01004335
11.308	-0.0009991	0.01070225
11.31	-0.0009679	0.01281094
11.312	9.75E-05	0.02740244
11.314	0.0221241	0.1342444
11.316	0.00451761	0.04077675
11.318	-0.0010975	0.01370429
11.32	-0.0011632	0.01125437
11.322	-0.0012069	0.01140138
11.324	-0.0009991	0.02208478
11.326	-0.0013805	0.01190177
11.328	-0.0014446	0.01008701
11.33	-0.0013844	0.00987579
11.332	-0.0013304	0.0097695
11.334	-0.0011327	0.00969839
11.336	-0.0009988	0.00947149
11.338	-0.0009926	0.0094883
11.34	-0.0011276	0.00976091
11.342	-0.0011889	0.00993902
11.344	-0.001324	0.01040545
11.346	-0.0014195	0.01179491
11.348	-0.0001465	0.02752346
11.35	0.00197992	0.06462516
11.352	-0.0010571	0.01658823
11.354	-0.0010465	0.01088267
11.356	-0.0010399	0.01007763
11.358	-0.0010615	0.00990394
11.36	-0.0010841	0.00988031
11.362	-0.0010507	0.00972155
11.364	-0.0010325	0.0096816
11.366	-0.0010575	0.00983865
11.368	-0.0010644	0.0099005
11.37	-0.0011824	0.00998804
11.372	-0.0012547	0.01020907
11.374	-0.0012575	0.01052943
11.376	-0.0011929	0.01135581
11.378	-0.0011483	0.01309276
11.38	-0.0008781	0.02246527
11.382	0.01213056	0.11104188
11.384	0.00770613	0.06350958
11.386	-0.0010902	0.01633154
11.388	-0.0011633	0.01275592
11.39	-0.0010833	0.01128862
11.392	-0.0011021	0.01034439
11.394	-0.001061	0.01006115
11.396	-0.0010575	0.00992918
11.398	-0.0010635	0.00985742
11.4	-0.0010901	0.00990253
11.402	-0.0010737	0.00983223
11.404	-0.0010542	0.00975315
11.406	-0.001045	0.00973117
11.408	-0.001061	0.00975443
11.41	-0.001101	0.00980416
11.412	-0.0011412	0.009849
11.414	-0.0010177	0.01010124
11.416	-0.0010711	0.01407271
11.418	-0.0011888	0.01057817
11.42	-0.0013104	0.01004937
11.422	-0.0012936	0.00999175
11.424	-0.0013547	0.01011012
11.426	-0.0012791	0.01003058
11.428	-0.0012006	0.00988076
11.43	-0.001215	0.00990493
11.432	-0.0012009	0.00991203
11.434	-0.001199	0.00994322
11.436	-0.0011007	0.00990146
11.438	-0.0010501	0.00993303
11.44	-0.0010312	0.00989131
11.442	-0.0010348	0.00994826
11.444	-0.0010078	0.00987481
11.446	-0.0010044	0.00989641
11.448	-0.0010076	0.00992737
11.45	-0.0010055	0.00996055
11.452	-0.0010294	0.01000327
11.454	-0.0010674	0.01008293
11.456	-0.0010695	0.01013351
11.458	-0.0010597	0.01017553
11.46	-0.0010882	0.01029262
11.462	-0.0011304	0.01050021
11.464	-0.00111	0.01064268
11.466	-0.0010891	0.01109363
11.468	-0.0010939	0.01113614
11.47	-0.00106	0.01177366
11.472	-0.0010494	0.01334947
11.474	-0.0010203	0.01874161
11.476	0.03601367	0.06153221
11.478	0.16120426	0.1848609
11.48	0.00189061	0.04033243
11.482	-0.0010857	0.01644594
11.484	-0.001076	0.01284577
11.486	-0.0010566	0.01162937
11.488	-0.0010914	0.01111437
11.49	-0.0010534	0.01078825
11.492	-0.0010621	0.01062737
11.494	-0.0010877	0.01054513
11.496	-0.0010833	0.01047756
11.498	-0.0010756	0.01041454
11.5	-0.0010766	0.01038381
11.502	-0.0011082	0.01042753
11.504	-0.0011251	0.01042032
11.506	-0.0011066	0.01037919
11.508	-0.00108	0.01034009
11.51	-0.0010824	0.01034185
11.512	-0.0010955	0.01036108
11.514	-0.001097	0.01036038
11.516	-0.0012	0.01047344
11.518	-0.0012185	0.01048539
11.52	-0.0013033	0.0105607
11.522	-0.0014133	0.01067179
11.524	-0.0013911	0.01067841
11.526	-0.0012896	0.01058609
11.528	-0.0012732	0.01059112
11.53	-0.0012527	0.01059871
11.532	-0.0012313	0.01060313
11.534	-0.0010942	0.0104941
11.536	-0.0010627	0.01049778
11.538	-0.0011457	0.01064908
11.54	-0.001227	0.01148483
11.542	-0.0012415	0.01123502
11.544	-0.0011632	0.01092532
11.546	-0.0010647	0.0110462
11.548	-0.001064	0.01146268
11.55	-0.0010992	0.01283744
11.552	-0.0010016	0.0188584
11.554	0.01399801	0.09119139
11.556	0.00954183	0.06058845
11.558	-0.0010591	0.01682703
11.56	0.00020339	0.03147996
11.562	0.00079797	0.04256853
11.564	-0.0011468	0.01372868
11.566	-0.0012161	0.0123744
11.568	-0.0012179	0.01195461
11.57	-0.0011999	0.01158723
11.572	-0.0011738	0.01131664
11.574	-0.0011445	0.01113627
11.576	-0.001143	0.01104099
11.578	-0.0011378	0.01096888
11.58	-0.0012391	0.01100556
11.582	-0.0012502	0.01095935
11.584	-0.0011919	0.01088813
11.586	-0.0012097	0.01088442
11.588	-0.0012554	0.01092224
11.59	-0.0012648	0.01094631
11.592	-0.0012319	0.0109812
11.594	-0.0011811	0.01141428
11.596	-0.0011063	0.0110875
11.598	-0.0011326	0.01088674
11.6	-0.0010896	0.01084256
11.602	-0.0010794	0.01082683
11.604	-0.0010995	0.01086102
11.606	-0.0011273	0.01091603
11.608	-0.0011888	0.01098247
11.61	-0.0011968	0.01102546
11.612	-0.0012074	0.01102636
11.614	-0.0012168	0.01114637
11.616	-0.0012717	0.01118621
11.618	-0.001258	0.01118694
11.62	-0.0012455	0.01112783
11.622	-0.0013313	0.01121057
11.624	-0.0013589	0.01124895
11.626	-0.0014009	0.01133341
11.628	-0.0014212	0.01157282
11.63	-0.0013735	0.01165528
11.632	-0.0012919	0.01599132
11.634	-0.0012948	0.01303974
11.636	-0.0012977	0.01141677
11.638	-0.0013072	0.01146693
11.64	-0.0012104	0.01160549
11.642	-0.0011934	0.01137824
11.644	-0.0010963	0.01134644
11.646	-0.0007804	0.01475031
11.648	0.00013601	0.0246871
11.65	-0.0010963	0.01166322
11.652	-0.0011089	0.01139668
11.654	-0.0012057	0.01147382
11.656	-0.001121	0.01141792
11.658	-0.0011143	0.01140931
11.66	-0.001128	0.0115366
11.662	-0.0011445	0.01152787
11.664	-0.0011187	0.0115195
11.666	-0.0011118	0.01156602
11.668	-0.0011179	0.01159024
11.67	-0.0011022	0.01158717
11.672	-0.001099	0.01162493
11.674	-0.0011145	0.01171511
11.676	-0.0011201	0.01184915
11.678	-0.0011087	0.0118155
11.68	-0.0011137	0.01192506
11.682	-0.0011273	0.0121127
11.684	-0.0011432	0.01228967
11.686	-0.0011422	0.01238628
11.688	-0.0011382	0.01257239
11.69	-0.0011211	0.01290242
11.692	-0.0011129	0.01346599
11.694	-0.0011523	0.01461505
11.696	-0.0013706	0.01738123
11.698	-0.0014136	0.02633821
11.7	0.02304778	0.09489244
11.702	0.05058018	0.22278409
11.704	0.00063091	0.04838956
11.706	-0.0013971	0.02143954
11.708	-0.001325	0.01678524
11.71	-0.0013189	0.01531239
11.712	-0.0012232	0.01477415
11.714	-0.0011631	0.01505123
11.716	-0.0012105	0.01847916
11.718	-0.0002757	0.04481292
11.72	-0.0008896	0.0249535
11.722	-0.0011321	0.02236482
11.724	0.04746327	0.08636078
11.726	0.0253226	0.08152413
11.728	0.00581406	0.07874877
11.73	0.19109231	0.23216262
11.732	0.23714052	0.27353505
11.734	0.00260695	0.07262333
11.736	-0.0012603	0.03086677
11.738	-0.0014424	0.02142613
11.74	-0.0013157	0.0176992
11.742	-0.0012242	0.0158252
11.744	-0.0012172	0.01486354
11.746	-0.0013411	0.01444907
11.748	-0.0013839	0.0141646
11.75	-0.0012951	0.01487852
11.752	-0.0012593	0.01450155
11.754	-0.0013473	0.01388058
11.756	-0.0013251	0.0136244
11.758	-0.0013118	0.01378872
11.76	-0.0012979	0.0141875
11.762	-0.0011927	0.01482344
11.764	-0.0012275	0.01645325
11.766	-0.0012802	0.02118051
11.768	0.00052174	0.04613885
11.77	0.17629491	0.20219833
11.772	0.0809066	0.09702199
11.774	-0.0011653	0.02846111
11.776	-0.0013102	0.01835231
11.778	-0.0012912	0.01552933
11.78	-0.0012676	0.01430224
11.782	-0.0012632	0.01377274
11.784	-0.0011805	0.01337847
11.786	-0.0011395	0.01308447
11.788	-0.0011446	0.01295181
11.79	-0.0011538	0.01291611
11.792	-0.0011339	0.01280372
11.794	-0.0011413	0.01282193
11.796	-0.0011447	0.01290374
11.798	-0.0011538	0.01273446
11.8	-0.0011369	0.01279749
11.802	-0.0011303	0.01270559
11.804	-0.0011187	0.01266804
11.806	-0.0011142	0.01266983
11.808	-0.0011288	0.01262567
11.81	-0.0011438	0.01296418
11.812	-0.0011374	0.01365455
11.814	-0.0011791	0.01280275
11.816	-0.0011611	0.01284219
11.818	-0.0011304	0.01282201
11.82	-0.001174	0.01272429
11.822	-0.0011836	0.01314521
11.824	-0.0011743	0.0140202
11.826	-0.0011807	0.01337083
11.828	-0.001255	0.01285653
11.83	-0.0013009	0.0128559
11.832	-0.0014222	0.01309803
11.834	-0.0014313	0.01307943
11.836	-0.0014248	0.01306935
11.838	-0.0015357	0.01330317
11.84	-0.001558	0.01331397
11.842	-0.0015765	0.01329806
11.844	-0.0015767	0.01337282
11.846	-0.0015246	0.01334483
11.848	-0.0013297	0.01303339
11.85	-0.0012821	0.01301559
11.852	-0.0013666	0.01321939
11.854	-0.0013537	0.01323686
11.856	-0.0013432	0.01319097
11.858	-0.0013148	0.01317145
11.86	-0.0012438	0.01326505
11.862	-0.0012346	0.0135003
11.864	-0.0011587	0.01342326
11.866	-0.0010992	0.01327825
11.868	-0.0010862	0.01364465
11.87	-0.0011274	0.01374432
11.872	-0.001148	0.01448377
11.874	-0.0011938	0.01748231
11.876	-5.01E-05	0.03280276
11.878	0.00309945	0.08690683
11.88	-0.0007017	0.02673768
11.882	-0.0011304	0.01628869
11.884	-0.0011809	0.01524581
11.886	-0.0012167	0.01447281
11.888	-0.0012348	0.01464685
11.89	-0.0010956	0.01551988
11.892	-0.0011205	0.01446771
11.894	-0.0011689	0.01442215
11.896	-0.0011058	0.01486274
11.898	-0.0009587	0.0186287
11.9	-0.0001183	0.03999456
11.902	-0.0010773	0.02492501
11.904	0.00566581	0.0815356
11.906	0.03561603	0.19843242
11.908	0.02558983	0.08330746
11.91	-0.0011253	0.02522226
11.912	-0.0013788	0.01728734
11.914	-0.0014607	0.01582608
11.916	-0.0012617	0.01487229
11.918	-0.0011888	0.01431686
11.92	-0.0011054	0.01396022
11.922	-0.0011538	0.01396794
11.924	-0.0011756	0.0139956
11.926	-0.0012513	0.01412932
11.928	-0.0011714	0.01420006
11.93	-0.0012507	0.01412798
11.932	-0.0012382	0.01799357
11.934	-0.0012751	0.01563844
11.936	-0.0012296	0.01414056
11.938	-0.0012066	0.01430033
11.94	-0.0011974	0.0139295
11.942	-0.0011498	0.01377261
11.944	-0.0012372	0.01411394
11.946	-0.0012344	0.01389437
11.948	-0.0012227	0.01408345
11.95	-0.0012157	0.01433107
11.952	-0.0012895	0.01399969
11.954	-0.0012841	0.01424055
11.956	-0.0012905	0.01413179
11.958	-0.001288	0.01418486
11.96	-0.0012976	0.01447811
11.962	-0.0012878	0.01462164
11.964	-0.0012286	0.01502695
11.966	-0.0011408	0.01773147
11.968	-0.0009342	0.03226865
11.97	-0.0011078	0.01956154
11.972	-0.0011737	0.0150935
11.974	-0.0012124	0.01459856
11.976	-0.0011868	0.01457203
11.978	-0.0011773	0.01421312
11.98	-0.0011988	0.01425346
11.982	-0.0011894	0.01442471
11.984	-0.0012142	0.01456288
11.986	-0.0012094	0.0147423
11.988	-0.0012618	0.01442642
11.99	-0.0012751	0.01434061
11.992	-0.0012777	0.01435668
11.994	-0.0011832	0.01457734
11.996	-0.0011449	0.01456161
11.998	-0.0011142	0.01459975
12	-0.0010945	0.01429236
12.002	-0.0011079	0.01430305
12.004	-0.0011249	0.01453497
12.006	-0.0011319	0.01478298
12.008	-0.0011193	0.01551832
12.01	-0.0011308	0.01456364
12.012	-0.0011005	0.01440764
12.014	-0.0011055	0.01450602
12.016	-0.0011001	0.01496116
12.018	-0.0011002	0.01492502
12.02	-0.001096	0.01485242
12.022	-0.0010772	0.01450277
12.024	-0.0010805	0.01453227
12.026	-0.0011268	0.0149081
12.028	-0.0010992	0.01497963
12.03	-0.0011231	0.01567097
12.032	-0.0011871	0.015073
12.034	-0.0013018	0.01491883
12.036	-0.0013034	0.01533842
12.038	-0.0013181	0.01579048
12.04	-0.0012999	0.01541256
12.042	-0.0013377	0.01553116
12.044	-0.001254	0.01502043
12.046	-0.0012464	0.01517255
12.048	-0.0012909	0.01554406
12.05	-0.0012592	0.0153175
12.052	-0.0012516	0.01643413
12.054	-0.0012221	0.01651859
12.056	-0.0011724	0.01542617
12.058	-0.0012571	0.01632409
12.06	-0.0012442	0.01569499
12.062	-0.001258	0.01592258
12.064	-0.0012566	0.01691163
12.066	-0.0012335	0.01655402
12.068	-0.0012745	0.0176695
12.07	-0.001438	0.01850904
12.072	-0.0014157	0.01996638
12.074	-0.0012982	0.02362447
12.076	-0.0014873	0.02490636
12.078	-0.0012492	0.03136649
12.08	0.01622897	0.10751838
12.082	0.02335056	0.2857528
12.084	0.00749299	0.07828879
12.086	-0.0010413	0.02958429
12.088	-0.0010552	0.02666199
12.09	-0.0007908	0.04405754
12.092	-0.0010214	0.02471985
12.094	-0.0011391	0.01861465
12.096	-0.0010883	0.01710156
12.098	-0.001101	0.01831952
12.1	-0.0010888	0.01831863
12.102	-0.0010935	0.01716857
12.104	-0.0011209	0.01645603
12.106	-0.0011642	0.01650112
12.108	-0.0011404	0.01672246
12.11	-0.0011104	0.0174553
12.112	-0.0011471	0.01856022
12.114	-0.0011467	0.02077625
12.116	-0.0007998	0.03239874
12.118	0.04192943	0.15134879
12.12	0.03021258	0.10463166
12.122	-0.0011442	0.03085278
12.124	-0.0011572	0.02115683
12.126	-0.0011624	0.01783627
12.128	-0.0011578	0.01702771
12.13	-0.0012127	0.01704429
12.132	-0.0011595	0.01692663
12.134	-0.0011806	0.01680277
12.136	-0.0011434	0.01678284
12.138	-0.0011131	0.01621531
12.14	-0.0011312	0.01635371
12.142	-0.0011206	0.01735336
12.144	-0.0011266	0.01983393
12.146	-0.0011018	0.02028337
12.148	-0.0010619	0.01670907
12.15	-0.0010599	0.01628016
12.152	-0.0010873	0.01704912
12.154	-0.0011544	0.01793917
12.156	-0.0011944	0.01931052
12.158	-0.001032	0.01802713
12.16	-0.001055	0.01639616
12.162	-0.0010536	0.01664993
12.164	-0.0010944	0.01746545
12.166	-0.001137	0.01779395
12.168	-0.0011077	0.02405622
12.17	-0.0011759	0.01860963
12.172	-0.0012257	0.01672888
12.174	-0.0013006	0.01771059
12.176	-0.0013399	0.01704846
12.178	-0.0013523	0.01680378
12.18	-0.0013634	0.01748448
12.182	-0.0012997	0.01724998
12.184	-0.0012872	0.0174694
12.186	-0.0013106	0.01781444
12.188	-0.0013437	0.0174246
12.19	-0.0012514	0.02291548
12.192	-0.0012345	0.02375014
12.194	-0.0013267	0.01772024
12.196	-0.0013538	0.01806917
12.198	-0.0012971	0.01753481
12.2	-0.0012325	0.01710465
12.202	-0.0012545	0.01697832
12.204	-0.0012942	0.01723095
12.206	-0.0012841	0.0176953
12.208	-0.0011909	0.0185669
12.21	-0.001233	0.01739062
12.212	-0.0011908	0.01861529
12.214	-0.0010226	0.02981544
12.216	-0.0012037	0.0218994
12.218	-0.0012734	0.01844149
12.22	-0.0011965	0.01836022
12.222	-0.0011403	0.01736874
12.224	-0.0011281	0.01721918
12.226	-0.0011145	0.01765937
12.228	-0.001126	0.01780396
12.23	-0.0010784	0.01905562
12.232	-0.0011582	0.01801918
12.234	-0.0012026	0.0180142
12.236	-0.001019	0.02370359
12.238	-0.0007867	0.03469501
12.24	-0.0012435	0.01959064
12.242	-0.0011973	0.01934378
12.244	-0.0012832	0.01804463
12.246	-0.0012781	0.0179982
12.248	-0.0012014	0.02135784
12.25	-0.0012499	0.01936848
12.252	-0.0013012	0.01862054
12.254	-0.0012611	0.01968901
12.256	-0.0013427	0.01862969
12.258	-0.0013781	0.01993158
12.26	-0.0008791	0.03514664
12.262	-0.0008803	0.03678435
12.264	-0.0011634	0.02373048
12.266	-0.0012293	0.02091305
12.268	-0.0012267	0.02017092
12.27	-0.0011822	0.02246446
12.272	-0.0012412	0.02460786
12.274	-0.0011183	0.03466085
12.276	0.0262474	0.12811539
12.278	0.03077691	0.16679289
12.28	-0.0008476	0.04282367
12.282	-0.0011931	0.03368806
12.284	-0.0004381	0.05858462
12.286	0.04195589	0.12720421
12.288	0.06251043	0.19908502
12.29	-0.0003089	0.04131109
12.292	-0.0011536	0.02617125
12.294	-0.0011458	0.02254105
12.296	-0.0011788	0.02052122
12.298	-0.0011807	0.02017933
12.3	-0.0010725	0.02156927
12.302	-0.001153	0.02051914
12.304	-0.0011021	0.02165188
12.306	-0.0009242	0.02632235
12.308	0.00032304	0.05261409
12.31	-0.0011096	0.02438305
12.312	-0.0011965	0.02040767
12.314	-0.0011866	0.02037384
12.316	-0.0009813	0.02176653
12.318	-0.0011342	0.01916912
12.32	-0.0010852	0.01905662
12.322	-0.0010848	0.01910388
12.324	-0.0010686	0.02034614
12.326	-0.0010803	0.02083682
12.328	-0.0010478	0.02271565
12.33	-0.0005021	0.0331262
12.332	0.0002216	0.05414776
12.334	-0.0011974	0.02400564
12.336	-0.0012565	0.02149743
12.338	-0.001213	0.02153387
12.34	-0.0011401	0.02080652
12.342	-0.0011736	0.01968664
12.344	-0.0011554	0.01982481
12.346	-0.0011176	0.02134783
12.348	-0.0011921	0.02069362
12.35	-0.0011004	0.02260105
12.352	-0.0011631	0.02296885
12.354	0.00048268	0.04315449
12.356	0.00099772	0.05662036
12.358	-0.0012358	0.02614023
12.36	-0.0013188	0.02296692
12.362	-0.001175	0.02581002
12.364	-0.0012629	0.02587813
12.366	-0.0013036	0.0307645
12.368	-0.0010059	0.04754565
12.37	0.0211309	0.12216208
12.372	0.08031148	0.36910417
12.374	0.01561819	0.14615785
12.376	0.01723294	0.11835931
12.378	0.0004746	0.0664843
12.38	0.00122864	0.06220983
12.382	-0.0012246	0.02711071
12.384	-0.0012517	0.02391535
12.386	-0.0010847	0.026078
12.388	-0.0013137	0.02229504
12.39	-0.0011505	0.02449393
12.392	-0.0011677	0.02314134
12.394	-0.001279	0.02221439
12.396	-0.0011745	0.02914429
12.398	-0.0011173	0.02714636
12.4	-0.0012972	0.02546751
12.402	0.0014773	0.05954989
12.404	0.00130542	0.05705805
12.406	0.00222296	0.04748538
12.408	0.00094341	0.03476805
12.41	-0.000655	0.02666895
12.412	-0.0012383	0.02313339
12.414	-0.0011295	0.02469943
12.416	-0.001297	0.02198355
12.418	-0.0013188	0.02171408
12.42	-0.0013552	0.02215523
12.422	-0.0006522	0.0287588
12.424	-0.0012606	0.02711606
12.426	0.00168685	0.06356902
12.428	0.00177261	0.05870374
12.43	-0.0011998	0.02607957
12.432	-0.0011802	0.02447049
12.434	-0.0011179	0.02644291
12.436	-0.0011914	0.02743913
12.438	-0.0011775	0.03143927
12.44	-0.0012358	0.0367201
12.442	0.00130097	0.07108843
12.444	0.22710304	0.23966214
12.446	0.16823048	0.18023949
12.448	-0.0004223	0.06750449
12.45	0.00141223	0.08170653
